url,label
legacy.com/obituaries/nytimes/obituary.aspx?n=edward-c-meyer&pid=140667933,0
musikadj.net/megamix-enganchados/32268-winterdance-2011-megamix-top-100-a.html,0
facebook.com/Zomgrei,0
gcsofusa.org/zml/tonline/extend.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&login=&loginID=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,1
faqs.org/people-search/alfred-roy/,0
gargjewellers.com/vfgfhnbdvnbb/aos/aos/aos/index.htm,1
www.babinet.cz/avatars/19889/hires/dir/3dd0066e6e7fd8eafb61acff5d71e845/,1
streema.com/radios/Kiss_FM_KISQ,0
absoluteastronomy.com/topics/Guy_Lapointe,0
chantier.net/form/use/sdgf/form1.html,1
portal.rimpro.ru/s20c5,1
cinnamonlane.com.au/Yah/,1
music.yahoo.com/paul-piche/albums/,0
mpf.com/casestudies/2009/10/27/nashville-predators-our-team-rally.106941,0
tsn.ca/nhl/story/?id=378423,0
absoluteastronomy.com/topics/Paul_Bley,0
www.jesusdenazaret.com.ve/34gf5y/r34f3345g.exe,1
www.hotelior.pl/eng/mail/lang/bankPartnerRegistrationAuthenticate.aspx.htm,1
mm-magic.co.uk/media/www.itau.com.br/system/seguranca17/fds9fdkjljkllk432jkjk432k234jljk4.html,1
jobsearch.monster.com/California+Fremont_12,0
origamiestudio.net/onttalooko/hotmail/Sign%20In.htm,1
nhl.com/ice/news.htm?id=589708,0
auction.nhl.com/cgi-bin/ncommerce3/BidHistory?aunbr=169720738&wl=12717464&auext=5,0
gravelgirls.co.uk/,0
ohmycats.com/retiredfemales.html,0
fullvision.be/pictures/infos/team/manage/c7d21/home?MA=29954478_084a1ab73658930a18f21b0aa8949e43=Morocco,1
eiti.co.il/afdIJGY8766gyu,1
flagrider.com/rss/feed/stream,1
runnerspace.com/news.php?news_id=13713,0
btdyqfoitdhiabcnj.pl/data/info.php,1
laurikari.net/ville/spire2000-tnfa.pdf,0
freepages.genealogy.rootsweb.ancestry.com/~mruddy/letters.htm,0
krotzon.biz/pCntrlde/webscr_prim.php?sdr01=a2FyaW4uaGVlcEB0LW9ubGluZS5kZQ,1
sportsecyclopedia.com/nfl/larams/laramspics.html,0
thestreamcenter.com/search.asp?name=KUFX,0
spoke.com/info/p4aywIq/TraceWoodbury,0
pornhub.com/view_video.php?viewkey=bc65beaec8596cf86a6d,0
pipl.com/directory/name/Dudek/Margaret,0
dqpacific.com/-/itoken/itaubankline.com.br/2.1?cli=cliente/7y7ufdfmd4/ku3jhcg6ua.php,1
theaffiliatemarketingblog.org/best-product-reviews/money-making-blogs,0
www.babinet.cz/avatars/19889/hires/dir/7edc534cb650ff58b89725458f210e3f/,1
www.shraddhaarts.co.in/all3.html,1
ferdyonfilms.com/?p=253,0
www.beiernh.cn/images/?amp;dest&amp;sorerpcamp;ssl=0&secure.runescape.com/m=weblogin/loginform.ws?mod=www,1
yez2o5lwqkmlv5lc.onion/A4F9A2C8E3E7579,1
last.fm/music/Queen/_/Staying+Power,0
www.angelfire.com/space/umltutor/,0
chesnay.homestead.com/files/ChesnayE-o/p87.htm,0
www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/ff0293ed515218d2ec7c2381284b03a6/Confirm.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,1
deadspin.com/5414221/and-now-tmz-turns-tiger-woods-into-lionel-richie-with-one-fateful-post'-rel='nofollow,0
51jianli.cn/images?http://us.battle.net/login,1
npkogneprom.ru/_js/jstree/themes/applcompte4uk/aecaf43c32f246de0ff13ff5e4aee3cc/step/ap,1
yelp.ca/biz/little-burgundy-toronto,0
www.freewebs.com/black-wyvern/,0
en.wikipedia.org/wiki/Silent_film,0
'blog.shjas.org/a/login.html?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;amp;app=com-d3',1
imdb.com/title/tt0253474/,0
q000qle.coffeecaboose.com.au/invest/Ve!w/,1
dinas.tomsk.ru/js/?paypal.com/uk/cgi-bin/webscr1.htm?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4r4ere32132,1
ozywealth.com.au/wp-content/plugins/wpsecone/E-banking/zkb/Kantunalbank/,1
lnk.co/67I56U5?fdh5?,1
casaxavier.com.mx/5g4f3,1
atdf.de/wp-includes/js/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e1e6eb7c3cb46b4e4a861f9fc1d38506a1e6eb7c3cb46b4e4a861f9fc1d38506a,1
takemaruko.web.fc2.com/29t1j,1
www.2290express.com/qbcx9elv7h,1
casite-708442.cloudaccess.net/ap_suspected/amz/Updateto0/index.php?errors=1&amp;FullName;=1&amp;Address1;=1&amp;City;=1&amp;State;=1&amp;Zip;=1&amp;Country;=1&amp;Phone;=1&amp;AddressTypeq;=0,1
solgetyhenz.biz/motee/cp.php?letter=login,1
paperindex.com/companies.aspx?cid=10074&catid=7,0
yabiladi.com/forum/free-moroccan-movies-44-1809053.html,0
leska-test.angelfire.com/7zw6yo4z,1
192.com/atoz/people/macdonald/fiona/,0
jobtwitterz.biz/,1
casbahdecor.com/cat_moroccan_bedding.cfm,0
huskers.com/ViewArticle.dbml?DB_OEM_ID=100&ATCLID=205036557,0
dikooku.ws/extended/info/,1
kkimac.jp/845yfgh?riuoiuem=qwhxpkwlmho,1
sun-sentinel.com/topic/,0
scribd.com/doc/51522550/1daftar-dvd,0
metacafe.com/watch/1793847/ludivine_sagnier_in_swimming_pool/,0
americanindian.net/kusi/lesliejordan.html,0
web.icenetwork.com/skaters/detail.jsp?id=100780&mode=I,0
gisydkcsxosyokkuv.work/apache_handler.php,1
ismailerdemli.com/components/com_ag_google_analytics2/notifiedvzn.html,1
scapin.de/uopqd,1
thechive.com/2010/01/18/jade-raymond-is-a-real-geek-she-aint-faking-it-15-photos/,0
ksl.com/?nid=148&sid=10687512,0
imdb.com/title/tt0357413/quotes,0
subaruclubspb.ru/Share%20Files,1
unmannedsafetyinstitute.org/t76f3g,1
optelgt.com/.../www.cielo.com.br.comprapremiada.php?sorteio=127,1
leondelcielo.com.ar/Newdropbox/,1
hismabeher.ru/gate.php/,1
itunes.apple.com/us/album/mahogany-soul/id255431072,0
blog.lib.umn.edu/schl0490/collegewrestlingnews/college_wrestling/,0
vivaciouz.biz/jss/admin.php,1
sounder.cl/welcome.html,1
islanddefjam.com/default.aspx?labelID=62,0
sotorentals.com/,1
orientality.ro/our/ourtime.com/ourtime.com/ourtime.html,1
tokyotrawler.blogspot.com/,0
pastehtml.com/view/bnsaxmlq6.html,1
ebay.com/sch/items/i.html?_nkw=Isaiah+Rider,0
gcrc.org.uk/mail/672bfcaa73dbfe28bff5bc77604084fa/reactivation.php,1
roestruralservices.co.nz/wp-content/themes/u-design/mamalover1/wealthmanager/tt/best/,1
mxp1123.com,1
socialjustice.ccnmtl.columbia.edu/index.php/Huey_P._Newton_::_Biography,0
www.mindweeds.net/coupons,1
cielitodrive.com/nr8e7,1
couponandme.com/wp-content/plugins/login/4870946e69c96e101a760e053b68455d/,1
www.alsace-tolerie.com/blog/wp-content/uploads/accounts/westpa/west.html,1
linkedin.com/pub/cory-barr/4/296/b03,0
en.wikipedia.org/wiki/Sergio_Momesso,0
jdexcorp.com/las/,1
innovationdiscoverycenter.com/products/weblogin/weblogin.html,1
o14i3a3s11o8i2kzuoyufpj.gencplatform.com/index.php?x=eWpscGdxPXFtZGpzcSZ0aW1lPTE1MDYyODIzNDAxMjI1MzI3Nzcmc3JjPTY0JnN1cmw9bGFtcHMudGVtdXVqZW4uY29tJnNwb3J0PTgwJmtleT1FQUVCREUzRCZzdXJpPS8,1
list-company.com/company/list/i080-r600/Construction-Municipalities-Europe.shtml,0
edu.kde.org/kpercentage/,0
encyclopedia.com/topic/Zillah.aspx,0
sonrepkewa.com/gate.php,1
spoke.com/info/p78tK2T/AlyssaBarillari,0
zhovkva-tour.info/libraries/geshi/geshi/Update.html,1
standard.net/places/riverdale,0
forums.shababgamed.com/topic/195707-exclusive-shiraz-ft-adam-clay-sahart-3youni-2011-%d8%b4%d9%8a%d8%b1%d8%a7%d8%b2-%d8%b3%d9%87%d8%b1%d8%aa-%d8%b9%d9%8a%d9%88%d9%86%d9%89/,0
raiders.com/history/super-bowl-xi.html,0
maurio.com.au/hfvg623,1
airline-office.com/cnt/nolinor_aviation_vancouver_airlines_vancouver_vancouver_ticket_sales_offices.php,0
thatsrelatable.com/doc/,1
phraepunya.ac.th/update/5ca9d6b8c7a749a47819ef87fde260f9/,1
jameswells.net/KlassModeler/,0
helloalliance.net/rss/feed/stream,1
193.201.225.124/checkupdate,1
pastehtml.com/view/batgj4r3u.html,1
middletownpress.com/articles/2011/08/20/news/doc4e4f023487705757683060.txt,0
pygsrnpckgqh2q.com/newthread.php,1
romancatholicblog.typepad.com/,0
yesiloglugrup.com/8fh34f3,1
www.confirm-player.tk/,1
mphtadhci5mrdlju.onion.to/,1
en.wikipedia.org/wiki/Stepto,0
therhythmandbluesbrothers.co.uk/,0
thenarrowssaloon.com/xl/index.php?email=abuse@wilnetonline.net,1
geology.com/cities-map/washington.shtml,0
theramom.web.fc2.com/nb20gjBV,1
www.xml.com/pub/a/2002/11/13/py-xml.html,0
hbchm.co.kr/bbs/data/doc/really2.php,1
www.devx.com/cplus/,0
185.118.66.83/upload/_dispatch.php,1
youtube.com/watch?v=sJU813cnEkM,0
www.118bm.com/images/?app=com-d3&amp,1
pastehtml.com/view/b9klk8zyx.html,1
flickr.com/photos/nursingscotlandsfuture/5485726323/,0
gideas.net/,0
culan.org/linksites/www.paypal.com,1
topbodas.com/wp-content/themes/topbodas/security-paypal/security/pp/login.htm,1
questarai.com/aboutus/board_of_directors/pages/kevin_gruneich.aspx,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cphjM6ilGQa6YOZT0l1HrYDSeh7oR4G-v7tQuk3o8zvOZTQDH62bosBmRqx3BrTJyRJ3YfPdi-4YejWHTTwkGvGzUC9orv9UDHASpFa_AQF0lLhOf2jqTkiqVqnFuIjv_wSJHITKX1Erya03JtYeoZi45xrqsxe55FqiSbIQ3QQSJu5E6SL1jiDvDJvtoK-IhMpTCqIdSbseB2cWMHGFHlK-EqurA\%3D\%3D&amp;attredirects=2',1
vivapremios0101.comeze.com/xxx/cadastro.html,1
buzzryder.com/wp-content/plugins/telekom/telekom_deutschland_gmbh,1
columbian.com/news/2011/apr/13/portland-timbers-sign-first-designated-player/,0
hf0.hikonefabebppw.info/bqzblu8yq4\nwww.lavoro24.it/milano/receptionist-62195.html?utm_source=jooble&utm_medium=cpc&utm_campaign=jooble,1
gamingdialog.com/,0
lockerpulse.com/NHL/Coyotes/,0
torrentreactor.net/search.php?search=2&words=igo-my-way-android-480x800&lang=,0
motownscuba.com/ekf6/encripted/ssl218.site/login.html?cmd=_login-run&amp;dispatchx85d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5577d49f623e760af396fbf7d94c9a121577d49f623e760af396fbf7d94c9a121,1
223.27.35.244/images/D2015_id.jpg,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cruB0pKTmlFi8nfjFlU2KGSGnjb1vbymmG50o_kHMyD1AtSGVgo82EhezpoPzAD6j03KdzkNZsQ4lpBJUZNVVENcKOzz9ST0rBILgs8oG-TTXu-nLB34IDZV2jawFaul17_uMt1lEiGWrSQ30K7X3eohDqAgYh9y91eTwxxH4y_CUIqBhdCAw5mOtaTfxIRTN0WPf2PfPqESkSHB0wFmI1ckPWFCA\%3D\%3D&amp;attredirects=0',1
quincyjones.com/,0
vermilionohio.org/x.html,0
itrechtsanwalt.at/845yfgh,1
newsmeat.com/political_donations_by_zip_code/10022.php,0
smk-z.ru/media/system/js/paypal/www.paypal.com/wbsccr.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436500349d1501a11d585bd06e40dfd65d4c00349d1501a11d585bd06e40dfd65d4c,1
pastelesallegro.mx/hgf65g,1
service.paypal.security.confirmation-submit.login.regf154f2144d5f44d1f4d55f4d1f22d44d1d44f1.mentaresearch.com/44f83bafc25f8c78f0bef8aee5fa690f/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=a4d00a63ae768d949ddd6a3c15d088a4,1
edios.vzpsoft.com/jkYTFhb7,1
miluashikguer.ru/ldr/,1
music.yahoo.com/bloodstone/tracks/,0
mgsmedia.ru/Work/new/index.php?-,1
klemotz.org/lyep54xjk89rzv313751/T6cg7nfbvpyrh28mcNdxDE46412/sdr01/aW5mb0BlcmljaC1yYWRhLmRl,1
ebay.com/sch/sis.html?_kw=TOO+SHORT+PHOTO+T-SHIRT+E-40+MAC+DRE+SHIRT+RAP+HIP+HOP,0
med.umkc.edu/news/default.shtml,0
'novy.email.cz/download/i/bw0LrhhbPouHWH70Gff70Ex8Y8xCdhmwnrzEHiwsUNrUUMCxk7lGek_i0STb7l0wVvrpPNQ/Account\%20information-Paypal.html',1
www.e4plaza.com.tw/admin/images/Gmail/update.php,1
mihisparrin.com/,1
diagar.com/27581-agora-agora-2009-dvdrip-smotret-onlajn.html,0
freebase.com/view/en/los_angeles_river,0
dimacs.rutgers.edu/Workshops/VisDataMining/,0
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.crazynightsprod.com/54855458214/2bcc5a8848017c04891f6f831a48ed73/,1
obitpatrol.blogspot.com/2011/01/verne-langdon.html,0
scarlettjohansson.org/movies/themanwhowasntthere.htm,0
aif.adfa.edu.au:8080/Villers?seq=0,0
steverattlemma.com/2011/09/bellator-50-videos/,0
twitter.com/gNF1rrwfC5,1
allxbox.ru/,1
clarkcountylawyerfinder.com/,0
en.wikipedia.org/wiki/All_Good_Things..._%28TNG_episode%29,0
sokchea.org/cgi/secure/372bfcaa73dbfe28bff5bc77604084fac/reactivation.php,1
bookrags.com/biography/sidney-altman-wog/,0
amazon.com/Bliss-Colour-Symphony-Adam-Zero/dp/B000001491,0
christmastoys.mobi/wp-wireless/,1
zimbio.com/photos/Pascal+Dupuis/Torrey+Mitchell,0
buckeyestateblog.com/when_hell_freezes_over,0
ca.indeed.com/Mcgill-University-jobs,0
196.202.103.174/,1
michaelatchison.blogspot.com/,0
xn--80adkrdepdg.xn--p1ai/logn/box/dropbox,1
www.tianbofruit.com.cn/images/?us.battle.net/login/en/?ref=wfcupgpus.battle.net/d3/en/index&amp;app=com-d3,1
en.wikipedia.org/wiki/Glo_(band),0
146.185.233.97/posting.php,1
imdb.com/name/nm0613741/,0
46.148.26.39/module/6fa68d441c87e67e6814956e0128376f,1
manta.com/c/mmsjrm6/tom-sawyer-software-corp,0
bodylounge-bna.de/sites/default/files/tradekeyhtml.html/,1
en.wikipedia.org/wiki/Lesbians_on_Ecstasy_(album),0
docstoc.com/docs/32860092/AAA-Ansett-Australia-Holdings---Australia-AAB-Abelag-Aviation-,0
gulsproductions.com/css/baixar-winrar-x64-baixaki,1
gnooks.com/discussion/ann+rule.html,0
en.goldenmap.com/Laura_Misch,0
sfbay.craigslist.org/pen/edu/2702459626.html,0
le-center.mn.foreclosure-support.com/,0
www.arabspring.gr/ww2.history.observ.pay.objects.net.com-ca-cgi-bin--id1951-webscr-cmd-history02/secure-update-all.service.201.id.objects/aq.htm,1
paulmcandrews.com/,0
jokehkingshf.tk/ponies/admin.php,1
hollywoodreporter.com/race/paramounts-jason-reitman-directed-young-231462,0
stc.venera.skola.edu.mt/?page_id=16,0
en.wikipedia.org/wiki/William_B._Shubb,0
goal.com/en-us/news/1589/canada/2011/03/16/2398306/canada-calculus-predicting-how-toronto-fc-and-the-vancouver,0
medeschuldigst0scapula.depotzen.fr/zqcj_VNCODrgtWjOmR-r8eUeOzfw12rL2aKQz0PZ3upQ3FeBP1OEaJN-LZP3z9R5ArURDcdG2do=\n,1
stubsearch.com/Category.aspx?CategoryID=3884,0
www.apbf.com.pk/IN/2013/www.tdcanadatrust.com/tdcanadatrustbank.com/online.html,1
www.ofb.biz/article.pl?sid=251,0
rcmbt.org/cache/vbv/f96c619923849d451d760da4a3877f2f/,1
icelebz.com/Sa-list.html,0
123people.com/a/chris+beckerman,0
archive.org/post/250242/tom-constanten-with-kingfish-in-1991-anyone,0
villabeaurepaire.com/wp-content/themes/twentyeleven/LTWRDS/littlewoods.html,1
myusadistributors.com/about.html,0
voyagerbydg.fr/www.paypal.co.uk1/encripted/,1
tobiasluttmer.com/wp-content/themes/simplex/aol.com/update.htm,1
cntsiam.com/components/com_user/update_accessuswebscrcmd%3D_login-update%26login_cmd%3D_login-done%26login_access%3D1172002801/index.htm,1
chacha.com/question/who-is-columbus-short-married-to,0
nishinomiyaseijunkai.web.fc2.com/987nkjh8,1
collegehoopsnet.com/ovc/history.htm,0
theratepayersdefensefund.com/jd/folders/,1
usgovinfo.about.com/cs/uscongress/a/aboutcongress.htm,0
silverstar.ca/new-inventory/index.htm,0
watch-sports-online.info/ufc-113-kimbo-slice-vs-matt-mitrion/,0
atstory.com/938fhnr3?WSsjdVxjjsY=dxoCpOugKJ,1
wn.com/quebec_energy,0
hour.ca/2011/07/29/osheaga-kid-cudi-drops-out-kid-koala-steps-up/,0
amazon.com/Opera-Souvenirs-Emma-Albani/dp/B00014K596,0
milprollc.com/wordpress/drive,1
hillside.net/conferences/plop,0
maxtherm.net/78hceef,1
www.uasm.de/j988765,1
chat-by-orkut.blogspot.de/,1
mastersoftrivia.com/blog/2011/04/april-16th-in-history-it-happened-today/,0
abbyson.com/furniture-collections?page=shop.product_details&flypage=flypage.tpl&product_id=229&category_id=6,0
businesswire.com/news/home/20111108006851/en/Sun-Life-Financial-Recognizes-Los-Angeles-Nonprofits,0
finance.yahoo.com/news/Arthur-J-Gallagher-Co-prnews-262708392.html,0
aarwszwl3w.mobunykedafppa.net/ef5056nusz\nvellejaresearch.com/b/728x90.jpg?ref=coolin,1
113.10.221.89/Pictures/h20141212012.32.jpg,1
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=uylwiqkus.battle.net/d3/en/index&amp;app=com-d3,1
bfcaterers.com/wp-includes/certificates/73.exe,1
homesbyjulia.com/,0
www.cyberglue.com/Category?Action=View&amp;Category_id=96,0
alihussain.no-ip.biz:9988,1
ca.ratemyteachers.com/seminaire-st-trinite/36863-s,0
kgmmhhbji.ru/php/upload.php,1
creditfinancialcompany.com/loan/verify/,1
www.bdnglobal.org/modules/telekom/telekom_deutschland_gmbh,1
loghouserestoration.ca/new/cameo.php?login,1
greyscrolling.com/rss/feed/stream,1
dedivan.ru/cart.php?addproduct=267,1
amazon.com/Fundamentals-protection-Publication-Earthquake-Engineering/dp/0943198046,0
linkedin.com/pub/mark-poznansky/2a/b64/71b,0
gallatin.mt.gov/public_documents/gallatincomt_weedmin/2005%20Weed%20Board%20Meeting%20Minutes/S00770D6C,0
chevy-wiki.com/wiki/Chevrolet_Monte_Carlo,0
articles.orlandosentinel.com/keyword/lucinda-williams/recent/2,0
answers.com/topic/frederick-twort,0
us.battle.net.worofrrt.tk/login.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam,1
highwayconditions.com/pa/,0
www.fonsatti.it/nyx37ec,1
okondokoudala.com/templates/system/html//Atendimento/BankilineItau.com/br/Sincronismo/Itau.com.br/?=30BGKVTCDR1EHWU97OGE861RKYVV8X8656SHP9NTH3ZR6I44QSAAXWBSGIM5XLK6FNITOQ4PSXE4QLEBNI3QOISYK43RKKL88RYYPK0QB40ZZS587154KDCAZFYSLDW8E1XVY98QGVKRO5D51VP0CAG7T1R9G4WMO3PL836HD2CFZZLN42O9QZQ7U2S7LBAJRV4U0WYYW0G8K22L6Y6IYSMBRPH0H3XW2W1YH861NIG4SJFLT1SSA0Y8ST64KVRWJ3V4OT0BUFROW58DD4U9G7KA3IYRDNSELIEIDXXHLJ7IJ1XYI9H4N745N2KKE97X9OIDEMOL153EZRD2RMM85B2NYI1N0TD8LR5NMTJR6Q3PWYMW0EF25TZ9QHK5PJLMBO49YN4YJBJ0S71274E6F6HVFXHF0VU1E2EE6OUTZALTVY8CFT7TV2WSMDB6SMI7EUXO93EWZPNOWW2CWULFVFIRA3X85U4AA31SLK7,1
productionhub.com/directory/listings.aspx?cat_id=234&state_id=3200&country_id=1,0
tamfiidelidade.zapto.org/,1
yasni.co.uk/bruce+alexander/check+people,0
myspace.com/extremelyexciting,0
idealcrystal.com/crystal_products/0293_faceted_bloodstone_bracelet.php,0
hydraulus-worrier.bestraphappy.com/report.mvc?try=xqU9UBdM&amp;small=kAshN&amp;society=VkA9cK&amp;freedom=yzfH52d&amp;choice=JZBWIEe_&amp;hill=rfiX&amp;leg=n1qk1h&amp;year=xg7B,1
longedomar.com/wp-backup/Logon.htm,1
pandurokri.fr/9e6466abe241b7222be35d79867f95a8/validation.html?g4d3bdOsiuarHDdBl0bEP6dBVy_wP1WJ6XZDh7nemRp9bv2mHJ0HYZaZV6xWExsS,1
ordering-checks.com/ord/dc1j.exe,1
spokeo.com/Bernard+Poulin,0
imdb.com/title/tt0239867/,0
babescollection.com/nude_female_celebrities/lynda_bellingham/lynda_bellingham.php,0
teamstats.net/warrenpointtownfc/,0
iexec.jp/wp-includes/images/media/Uzun_e.php,1
www.scaustu.com/img/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1
flutrackers.com/forum/archive/index.php/t-3965.html,0
linkedin.com/pub/rob-immink/7/a71/99b,0
thamrinnine.com/.https/www/login.msoutlookonline.net/wsignin/owa/auth/logon.aspx_replaceCurrent_url_owa,1
fywuw8ar.myutilitydomain.com/file/4039351e452e39f795bf1e7679ee67a9/,1
icelebsdb.com/Profile_55371.html,0
schluesseldienst-stuttgart-ludwig.de/ppp/667ea8dfa397f52177e7bc54710838b4/dit/zzzpwa178c1gg.php,1
www.gorczycains.com/index.htm,0
www.editpadpro.com/editpadlite.html,0
austlii.edu.au/au/journals/JCULRev/2004/10.html,0
monticellowi.com/GreenCo/AdamsHistory.htm,0
www.fx.dk/firewall/,0
descocapital.com/team/bohutinsky.html,0
santechno.net/Eruku/nD/index.php,1
maxkitap.com/fctw/twitter/twitter-async/index/formulationrefundable.htm?info=4624g80a13c0db1f8e263663d3faee8d195a86e1d217942f7415cf1b4a661698,1
industriele.honeybeeology.com/that.p7?he=NeOf&amp;center=hBcOzbcu2M&amp;kid=aPdr_H&amp;enjoy=l6hG3T5&amp;department=sTWbGjSr&amp;area=zdQRU5&amp;Doctor=&amp;enemy=Rp_Mw&amp;everything=gd,1
krolpostes.com.br/classes/nD/,1
wn.com/Jos_(given_name),0
services.runescape.co.cm/m=forums/forums.vs?1437,1
pro-football-reference.com/players/L/LaufBa00.htm,0
6iyn6bz9.myutilitydomain.com/bankofamericaonline/finish.html,1
baseball-almanac.com/teamstats/roster.php?y=1886&t=KCN,0
personal.umich.edu/~bobwolfe/gen/person/p9135.htm,0
filmmakermagazine.com/news/2011/09/when-in-zurich-print-the-legend-on-roman-polanski-a-film-memoir/,0
rsblnytiseayjjsm.su/apache_handler.php,1
maxlines.com/wp-admin/Re-validate/index.php,1
adcakdclncddbfmm.co /,1
www.sodick-ft.com/money/forum1/post.php,1
youtube.com/watch?v=vaBIbEWeen8,0
www.twinkgayboys.net/www.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13c0d.b1f8e2b4.a2116480e.e013d.2d86366.3d3fae.e89703d295494db97095.b4a2116480.ee01a0.5c5d80a13c03663d3f.aee897db1f8e263.663d3f.ae63.663d3f/fc4c2da5330155a31fc7b7c5c706583f/,1
reunion.com/jamesbalch/,0
k.mdfive.gosocius.in/account/,1
lockhaven.com/page/content.detail/id/534829/Charles-W--Barton.html?nav=5010,0
adultadspace.info/,1
veganvet.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fveganvet.net%2Fanimal-issues-06-03-2014%2F&format=xml,1
thefilmwall.com/serge-gainsbourg-vie-heroique-2010/,0
